candidate_id,job_id,total_experience_years,education_level,skills_list,certification_count,project_count,job_fit_label
C00381,J001,1.8,,"Go,Kotlin,Django,GCP,Kubernetes",,4,1
C00382,J004,0.0,High School,"SQL,HTML,GCP,JavaScript,Kotlin,CSS,Docker",3.0,1,0
C00383,J001,1.9,B.Tech,"HTML,SQL,C++,Docker,Go",5.0,3,0
C00384,J002,1.5,B.Sc,"Kotlin,Java,HTML,Flask,JavaScript,C++,Swift",1.0,2,0
C00385,J002,3.3,,"CSS,Python,Node.js,Docker",,4,1
C00386,J004,,,"Go,C++,Python,React,Node.js,Django",,5,0
C00387,J001,6.8,M.Sc,"Kubernetes,Django,Flask,C++,Java,AWS,CSS",1.0,2,1
C00388,J002,,,"Angular,Java,C++,Django,Flask,HTML,CSS",,4,0
C00389,J004,1.8,M.Tech,,0.0,4,1
C00390,J003,1.2,,,4.0,2,1
C00391,J001,,,,2.0,3,0
C00392,J003,0.4,,"GCP,Flask,Python,SQL,Docker,HTML,CSS",5.0,5,0
C00393,J004,6.7,B.Sc,"JavaScript,AWS,Kubernetes",,4,1
C00394,J003,,,"GCP,Kubernetes,Python,CSS,Flask",2.0,1,0
C00395,J002,2.1,,"Kotlin,HTML,SQL,Django,Flask,Angular,Python",2.0,4,0
C00396,J002,0.0,M.Tech,,0.0,4,0
C00397,J004,5.7,M.Sc,,0.0,4,1
C00398,J001,2.8,,,2.0,6,0
C00399,J004,5.5,M.Sc,,2.0,1,0
C00400,J003,0.0,,,0.0,3,1
C00401,J001,1.8,High School,"Java,C++,Swift,Kotlin,HTML,Angular",4.0,5,1
C00402,J001,3.0,PhD,,2.0,6,1
C00403,J003,3.1,B.Tech,,0.0,4,0
C00404,J002,2.1,M.Tech,"Kotlin,SQL,Flask",4.0,6,0
C00405,J002,4.2,M.Tech,"AWS,Kotlin,C++,Flask",1.0,6,1
C00406,J002,0.9,,"Docker,AWS,SQL",4.0,5,1
C00407,J004,2.7,High School,"SQL,Kotlin,Flask,AWS,Java,Azure,Kubernetes",,5,0
C00408,J004,3.2,Diploma,"Flask,Django,Docker,Swift",5.0,3,0
C00409,J003,4.0,High School,"GCP,Java,Python,Angular,SQL",2.0,1,0
C00410,J004,4.4,,"GCP,CSS,HTML,AWS,JavaScript,SQL",4.0,4,1
C00411,J002,,High School,"Python,JavaScript,AWS",5.0,4,0
C00412,J004,,M.Tech,"Go,Azure,Swift,Kubernetes",3.0,3,0
C00413,J002,,M.Sc,"Node.js,Swift,GCP,Angular,Java,Python,Django",,6,1
C00414,J003,3.7,B.Sc,"C++,Azure,Kubernetes,React,AWS,Flask,Angular",5.0,6,0
C00415,J003,1.5,M.Tech,"AWS,Go,Azure",,5,1
C00416,J001,6.1,M.Sc,,,1,1
C00417,J001,3.2,PhD,"Node.js,JavaScript,Kubernetes,GCP,Azure",0.0,6,0
C00418,J003,5.4,PhD,"Node.js,React,AWS,HTML",4.0,1,1
C00419,J004,3.1,PhD,,,3,0
C00420,J004,7.1,B.Sc,,3.0,3,0
C00421,J004,6.5,,,4.0,6,1
C00422,J004,2.5,,,,6,0
C00423,J004,,High School,"SQL,Go,Angular,React,Django,JavaScript,Kubernetes",,1,0
C00424,J001,4.3,M.Sc,,5.0,6,0
C00425,J001,5.7,M.Sc,,0.0,3,0
C00426,J003,1.1,Diploma,"C++,AWS,CSS,Kotlin,HTML,Flask",,1,0
C00427,J004,,M.Sc,"SQL,Java,C++,GCP,Node.js",3.0,1,1
C00428,J003,5.1,Diploma,"Kotlin,Docker,Python,Azure,AWS",3.0,4,1
C00429,J001,0.0,B.Sc,,2.0,4,0
C00430,J003,0.6,High School,"Django,CSS,HTML,Java,Kotlin,Flask",,3,1
C00431,J004,0.0,,"JavaScript,Java,CSS,Python",5.0,5,0
C00432,J004,,High School,"Flask,Java,Kubernetes",5.0,1,1
C00433,J002,,M.Sc,,3.0,5,0
C00434,J003,6.0,PhD,,,1,1
C00435,J003,3.1,,,1.0,1,0
C00436,J003,6.3,,"Go,React,Java,JavaScript",,6,1
C00437,J002,0.2,High School,"Django,Swift,AWS,JavaScript,CSS,C++,Flask",,5,1
C00438,J002,,M.Sc,,4.0,2,0
C00439,J002,2.9,,"Node.js,Java,CSS,SQL",,6,1
C00440,J003,3.8,,"Swift,Node.js,Flask,Go",0.0,1,0
C00441,J001,,,,,6,1
C00442,J004,0.0,,"Kotlin,React,C++,AWS",4.0,4,0
C00443,J004,,B.Tech,,,3,0
C00444,J004,0.4,B.Sc,,5.0,5,0
C00445,J004,4.3,,"Docker,AWS,Go,Node.js",0.0,6,1
C00446,J002,3.7,M.Tech,"Swift,Java,Docker",3.0,6,0
C00447,J001,,B.Sc,,1.0,3,1
C00448,J002,,M.Sc,"Docker,Kubernetes,Python,Go,Azure,Kotlin",1.0,6,1
C00449,J001,0.9,PhD,"Kotlin,Flask,Azure",0.0,3,1
C00450,J002,2.9,,"Kubernetes,Flask,Java",4.0,6,1
C00451,J003,4.9,B.Tech,"GCP,C++,Kubernetes,CSS",1.0,3,0
C00452,J002,,PhD,"Flask,Angular,Node.js,Azure",5.0,4,1
C00453,J001,4.0,,"GCP,Django,Go,Angular,C++,SQL,React",,1,1
C00454,J003,1.9,High School,"AWS,JavaScript,CSS,Azure",5.0,1,1
C00455,J004,1.4,B.Sc,"Django,CSS,C++",0.0,2,1
C00456,J004,2.8,B.Sc,,1.0,4,1
C00457,J004,,,"HTML,GCP,Django,Kubernetes,Azure,Swift,Angular",5.0,6,0
C00458,J004,1.9,B.Tech,"HTML,CSS,GCP,Java,Flask",,2,1
C00459,J001,0.6,,"JavaScript,Go,Flask,Kubernetes,Python,Angular",4.0,5,1
C00460,J002,,PhD,,4.0,1,1
C00461,J003,3.1,High School,"CSS,Docker,Azure,React,Node.js,SQL,Python",0.0,5,1
C00462,J004,1.6,,"Kubernetes,Azure,Java,Angular,Kotlin,C++,Docker",3.0,3,1
C00463,J001,,Diploma,"Swift,Go,Django,HTML,Kubernetes,Angular",3.0,2,0
C00464,J003,,High School,,4.0,4,0
C00465,J003,2.6,PhD,"Django,AWS,GCP,Go,React,Python,Kotlin",,2,1
C00466,J003,4.2,B.Sc,"AWS,React,Python,SQL",2.0,4,0
C00467,J003,4.5,M.Sc,,,1,0
C00468,J003,1.9,B.Tech,,1.0,6,0
C00469,J003,1.8,PhD,"Node.js,Angular,SQL,Docker,JavaScript",0.0,2,1
C00470,J001,2.4,Diploma,,,6,0
C00471,J001,,B.Sc,,1.0,6,1
C00472,J002,,M.Sc,"Django,JavaScript,CSS,Docker",,4,0
C00473,J001,5.7,High School,"Docker,Java,AWS,SQL,Node.js,Python,Kubernetes",,6,0
C00474,J002,6.3,,"Python,C++,JavaScript,Node.js,Angular",2.0,2,0
C00475,J002,2.5,M.Sc,"Django,HTML,GCP,Python",5.0,1,0
C00476,J002,4.2,B.Sc,"HTML,Angular,Kotlin",3.0,2,0
C00477,J002,,B.Sc,"Django,GCP,Java,C++,Flask",3.0,1,1
C00478,J004,,Diploma,"Swift,Django,Kubernetes,CSS,C++,Go,GCP",,6,1
C00479,J004,5.2,M.Tech,,3.0,6,0
C00480,J002,,B.Tech,"Kubernetes,Kotlin,SQL,React",,6,1
C00481,J004,,B.Tech,"Kubernetes,Kotlin,AWS,Azure,Node.js,C++",,1,0
C00482,J001,,M.Sc,,,4,1
C00483,J004,3.4,,"CSS,Django,AWS,GCP,Node.js,Azure",2.0,5,0
C00484,J004,1.5,,"Kotlin,Go,Docker,Java,Azure",1.0,5,1
C00485,J004,0.2,B.Sc,"Docker,AWS,GCP",5.0,5,1
C00486,J004,1.7,M.Tech,"Kubernetes,Angular,Django,Flask,Java,Python",,1,0
C00487,J003,0.8,,"Swift,Angular,Docker",3.0,3,0
C00488,J001,6.4,PhD,,0.0,4,1
C00489,J001,4.8,B.Tech,"Docker,Kotlin,Flask,SQL,AWS,Java",5.0,6,0
C00490,J003,3.0,B.Tech,"CSS,AWS,C++,Kubernetes,Django,JavaScript",0.0,3,1
C00491,J001,6.0,M.Tech,"Node.js,C++,Azure,AWS,Swift",1.0,3,0
C00492,J003,3.2,,"Kotlin,Node.js,Azure,Go,HTML,GCP",0.0,6,0
C00493,J004,1.3,B.Tech,"Kubernetes,Swift,Java,Azure,CSS,HTML,React",1.0,2,0
C00494,J001,6.0,,,,6,0
C00495,J003,,B.Sc,"GCP,Swift,Docker,Java,CSS,C++",,2,0
C00496,J001,0.9,M.Sc,"Python,Java,C++,Flask,Django,Swift",0.0,4,1
C00497,J002,2.6,,"Docker,Azure,SQL",4.0,6,1
C00498,J003,1.2,B.Tech,,1.0,3,1
C00499,J001,,B.Tech,"Swift,AWS,React,Node.js,JavaScript,HTML,GCP",5.0,3,1
C00500,J001,4.9,M.Sc,"Node.js,GCP,Kotlin,Django",,6,1
C00501,J004,,B.Sc,"Kotlin,Node.js,Django",0.0,2,1
C00502,J004,0.2,PhD,"Node.js,C++,AWS",3.0,6,1
C00503,J001,4.1,,,3.0,5,1
C00504,J004,,,"Python,Kotlin,CSS,Django",2.0,5,0
C00505,J002,2.0,,"Swift,Flask,Go,AWS,JavaScript,Azure,C++",,5,1
C00506,J004,,PhD,"React,Python,Docker,Kubernetes,C++,Azure,SQL",,6,0
C00507,J003,1.3,,"SQL,Python,Azure,Swift,Go,GCP,Flask",3.0,1,0
C00508,J003,3.1,M.Sc,,,6,0
C00509,J003,1.3,Diploma,"Go,React,Angular,Kubernetes,C++,Python,Docker",1.0,3,1
C00510,J003,3.5,High School,"GCP,Java,Docker",2.0,2,1
C00511,J001,2.9,,"Azure,Kotlin,Django,Docker,Angular",1.0,5,0
C00512,J004,2.5,Diploma,"Flask,Azure,Swift",1.0,3,0
C00513,J003,1.2,M.Sc,"Swift,Django,Node.js,GCP,Flask",3.0,2,1
C00514,J004,,High School,,0.0,4,1
C00515,J004,4.5,,,5.0,2,0
C00516,J003,4.0,,"CSS,Docker,Python,Azure,HTML,Kubernetes,Java",1.0,4,0
C00517,J004,1.0,B.Tech,"SQL,Flask,JavaScript,Python,C++,React,Swift",,6,1
C00518,J001,3.2,M.Sc,"Go,Flask,JavaScript,CSS,Java,Kotlin,Docker",,3,0
C00519,J003,,Diploma,"Kotlin,C++,Python,CSS",,4,1
C00520,J004,0.0,PhD,"Django,JavaScript,Angular,SQL,GCP,Node.js",1.0,4,1
C00521,J004,4.1,PhD,"Kubernetes,HTML,Swift,GCP,C++",0.0,5,1
C00522,J004,1.7,M.Tech,"C++,Django,Go,Swift,Kubernetes,GCP,Kotlin",,3,0
C00523,J004,4.1,B.Tech,,,1,1
C00524,J001,1.5,,"Python,SQL,Go,HTML,Azure,Swift,CSS",0.0,1,1
C00525,J004,0.0,,"Flask,HTML,CSS,Docker,C++",,5,1
C00526,J001,0.0,High School,"AWS,Go,Kotlin,Kubernetes",2.0,5,1
C00527,J001,,Diploma,"Python,CSS,SQL,Kubernetes",5.0,2,0
C00528,J002,3.5,High School,"Go,JavaScript,AWS,Swift,Python",,2,0
C00529,J004,1.2,M.Tech,"CSS,Django,Kotlin,Java",2.0,1,0
C00530,J003,4.3,High School,,0.0,5,0
C00531,J004,,B.Sc,"AWS,Angular,Go",5.0,4,0
C00532,J002,2.9,M.Tech,"Kubernetes,Go,JavaScript,Django,Kotlin",3.0,6,1
C00533,J003,,M.Sc,"AWS,JavaScript,HTML",1.0,2,1
C00534,J002,,M.Tech,"Python,Angular,Node.js",2.0,6,0
C00535,J003,,B.Sc,"Kubernetes,React,SQL",,2,1
C00536,J003,1.3,,,0.0,1,0
C00537,J002,2.2,B.Tech,,5.0,1,0
C00538,J004,,B.Sc,"React,AWS,Flask",2.0,5,0
C00539,J002,1.8,Diploma,"Swift,React,JavaScript,Kubernetes,Azure,Go,CSS",3.0,5,1
C00540,J001,4.7,,"Flask,Kotlin,HTML,Swift,Java",3.0,1,0
C00541,J003,0.7,B.Sc,,2.0,5,0
C00542,J004,4.1,M.Sc,,4.0,3,1
C00543,J003,,Diploma,"Azure,GCP,Django",,3,0
C00544,J003,,M.Sc,,,3,0
C00545,J001,1.4,B.Sc,,2.0,3,0
C00546,J002,4.2,,,,1,0
C00547,J004,2.6,,,3.0,6,1
C00548,J002,3.7,,"Azure,SQL,CSS,Go,AWS,Python,Angular",,5,1
C00549,J003,,,,2.0,3,1
C00550,J004,,,"Django,CSS,HTML,AWS,Python",0.0,5,1
C00551,J004,,B.Tech,,3.0,6,1
C00552,J004,5.3,B.Sc,"Kotlin,Flask,GCP,Java",5.0,4,1
C00553,J003,3.5,M.Tech,"GCP,C++,CSS",4.0,5,0
C00554,J001,3.7,High School,"HTML,Python,Node.js,CSS,React,Swift,Angular",,4,0
C00555,J001,2.2,B.Tech,,,1,0
C00556,J001,,,,0.0,6,0
C00557,J003,2.1,B.Sc,"Java,CSS,React",,5,0
C00558,J001,,B.Tech,"GCP,Swift,C++,AWS,Python,CSS",,2,0
C00559,J002,2.2,B.Tech,"Swift,Go,C++,Azure,CSS,Kotlin,GCP",2.0,5,0
C00560,J004,,,"Go,Django,HTML",0.0,1,1
C00561,J002,7.2,M.Tech,"Django,Java,HTML,C++,Kubernetes,Docker,CSS",,1,0
C00562,J003,4.7,M.Sc,"Node.js,Go,Kubernetes,React,Flask",,2,1
C00563,J001,2.3,M.Tech,,,5,0
C00564,J004,,M.Sc,,,2,0
C00565,J001,,PhD,"Angular,CSS,C++,Django,React",1.0,4,1
C00566,J001,,,,,6,0
C00567,J002,1.0,M.Tech,"CSS,Python,GCP,Node.js,Go",0.0,4,0
C00568,J001,0.0,M.Sc,"Go,AWS,Angular,Azure,Java,Kubernetes,GCP",1.0,1,1
C00569,J003,2.3,,"Python,React,Swift,C++,Docker,SQL,Azure",2.0,3,0
C00570,J003,3.0,PhD,"React,SQL,AWS,Kubernetes,Flask",0.0,3,0
C00571,J004,6.4,,"C++,Java,Docker",,3,0
C00572,J004,,High School,,2.0,4,1
C00573,J001,,,"Go,Swift,SQL,Flask,Python,React",4.0,3,0
C00574,J002,,,,,6,1
C00575,J004,,M.Tech,"Django,Docker,GCP,JavaScript,Azure",3.0,3,1
C00576,J002,3.5,,,,2,0
C00577,J004,4.5,M.Sc,"Kubernetes,Flask,Docker,Django,Swift,HTML",1.0,1,1
C00578,J002,,,"Go,CSS,React,AWS",5.0,3,1
C00579,J001,5.3,B.Tech,"GCP,SQL,JavaScript",2.0,4,0
C00580,J002,,,,,2,0
C00581,J002,2.2,B.Sc,"Flask,CSS,Django",3.0,2,1
C00582,J004,4.3,M.Sc,"SQL,JavaScript,Docker",1.0,2,1
C00583,J001,7.5,PhD,"Docker,CSS,GCP,Django,JavaScript,HTML,SQL",0.0,6,1
C00584,J002,3.4,M.Sc,"AWS,C++,HTML",4.0,4,1
C00585,J004,3.5,M.Sc,"AWS,Node.js,Kotlin,Java,CSS,SQL",1.0,4,0
C00586,J003,2.1,B.Tech,"C++,JavaScript,Kubernetes,Django,Go,Node.js,HTML",1.0,5,0
C00587,J004,1.3,,"Flask,Node.js,Kotlin,Python,HTML,React",1.0,3,0
C00588,J001,4.7,PhD,,0.0,5,0
C00589,J003,1.3,Diploma,,2.0,4,1
C00590,J002,3.1,PhD,"React,Kubernetes,CSS,AWS,Docker,Node.js",4.0,5,1
C00591,J002,2.0,,"CSS,Go,Docker,Python,Angular,C++",4.0,2,1
C00592,J003,4.0,,"Swift,Kotlin,GCP,Django,Flask,Azure",0.0,5,0
C00593,J004,3.7,B.Sc,"Kotlin,C++,GCP,Kubernetes",1.0,4,0
C00594,J002,,High School,,,3,0
C00595,J001,2.0,Diploma,"Swift,Kotlin,HTML,SQL,JavaScript",,4,1
C00596,J002,2.5,B.Tech,"AWS,HTML,Django,CSS,Go,JavaScript",,1,0
C00597,J003,1.0,M.Tech,"Go,Kubernetes,Java,C++,Django,Flask",3.0,3,1
C00598,J002,,M.Tech,,0.0,2,0
C00599,J002,,,,,4,1
C00600,J004,4.5,B.Sc,"Kotlin,CSS,Kubernetes,Java,Python",,1,0
C00601,J002,,,"JavaScript,AWS,Node.js,HTML,Azure,Swift",,5,0
C00602,J001,4.7,,"JavaScript,Go,Angular,HTML,CSS",5.0,1,0
C00603,J001,5.7,,,,2,1
C00604,J001,3.8,,"C++,React,SQL,HTML",5.0,2,0
C00605,J002,6.8,,"GCP,Kotlin,Swift,SQL",1.0,2,0
C00606,J004,1.5,Diploma,"React,C++,Node.js,Angular,Java,AWS",1.0,4,1
C00607,J002,0.5,B.Tech,"Kubernetes,Flask,Kotlin",5.0,6,0
C00608,J004,,High School,"Python,Docker,Go,Kotlin,React",4.0,5,0
C00609,J004,,PhD,"Kubernetes,C++,Java,JavaScript",,4,1
C00610,J004,,M.Sc,"JavaScript,Node.js,Flask,Java,Swift",,3,0
C00611,J001,,M.Sc,"React,Kotlin,Azure,Flask",,4,0
C00612,J002,3.6,Diploma,,,5,0
C00613,J004,0.7,,"React,Django,Docker,Go,CSS,JavaScript,Swift",3.0,1,1
C00614,J004,7.9,,"AWS,Python,Kotlin,Swift",0.0,3,0
C00615,J003,,B.Sc,"Kubernetes,AWS,C++,Flask,JavaScript,Angular,React",1.0,2,0
C00616,J004,3.2,,"Angular,Kotlin,AWS,Django,C++,CSS",0.0,1,1
C00617,J003,4.5,M.Tech,"Angular,Java,Kotlin,Swift,React,SQL",3.0,1,1
C00618,J003,4.0,M.Tech,"JavaScript,Node.js,React,HTML,Python,Java",0.0,6,1
C00619,J002,3.4,B.Sc,"Swift,Node.js,Django,Azure",4.0,6,1
C00620,J001,,,"Angular,JavaScript,Node.js,CSS,Kotlin,Kubernetes,Docker",0.0,2,1
C00621,J003,3.9,M.Sc,,,2,0
C00622,J002,,PhD,,5.0,2,0
C00623,J002,,B.Sc,"SQL,Python,Java,Node.js,Docker,Flask",4.0,1,0
C00624,J003,6.2,,"Flask,Swift,Kubernetes,Angular,GCP,HTML",1.0,3,1
C00625,J001,2.0,High School,"Kotlin,JavaScript,Python,SQL,Node.js,Angular",1.0,3,1
C00626,J002,1.0,High School,,1.0,5,1
C00627,J004,,M.Sc,"Kotlin,Django,CSS",5.0,2,0
C00628,J004,,Diploma,,1.0,6,0
C00629,J003,,B.Sc,"React,Node.js,AWS,SQL,JavaScript",4.0,6,1
C00630,J001,,,"Kotlin,Kubernetes,GCP,Swift,React",1.0,3,0
C00631,J002,6.1,M.Sc,,2.0,4,0
C00632,J004,2.7,B.Tech,,,5,1
C00633,J004,2.1,,,0.0,3,1
C00634,J001,,PhD,"JavaScript,CSS,React,Java,HTML",,6,1
C00635,J001,,M.Tech,"Flask,Swift,AWS,Angular,Kotlin,CSS",0.0,5,1
C00636,J001,4.6,,,,2,1
C00637,J002,3.1,M.Sc,"Angular,Docker,SQL",5.0,2,1
C00638,J001,,,"HTML,Java,SQL,Azure,Flask,Django",3.0,2,1
C00639,J002,,M.Sc,"C++,Go,Kotlin,Node.js,Docker,HTML",0.0,1,0
C00640,J001,,,"Docker,AWS,Node.js,SQL,HTML,CSS,React",5.0,6,1
C00641,J002,6.3,B.Sc,"Kotlin,GCP,Docker",4.0,4,0
C00642,J001,,,,,4,1
C00643,J003,0.0,PhD,,2.0,3,0
C00644,J003,2.5,,,,2,0
C00645,J002,,Diploma,,3.0,1,1
C00646,J003,0.0,M.Sc,"JavaScript,GCP,CSS,C++,Node.js,Flask",5.0,6,0
C00647,J002,,B.Sc,"Flask,Swift,Kotlin,Python",4.0,2,0
C00648,J003,,M.Sc,"Angular,Flask,Node.js",1.0,2,1
C00649,J001,4.4,PhD,"HTML,Azure,Django",4.0,4,0
C00650,J001,6.7,,,5.0,6,1
C00651,J002,5.3,,"JavaScript,Kotlin,Node.js,Java",5.0,6,1
C00652,J002,2.5,B.Sc,"Go,Azure,Django,Node.js,Swift",4.0,6,0
C00653,J003,,,"C++,Kubernetes,React",0.0,2,0
C00654,J001,8.1,B.Sc,"JavaScript,AWS,Docker,Azure,SQL,CSS,Python",,2,0
C00655,J001,3.1,M.Tech,"HTML,Azure,React,Kubernetes,C++,Docker",1.0,5,1
C00656,J001,,B.Tech,"GCP,SQL,Django,Kubernetes",,3,1
C00657,J003,3.0,,"Java,Go,AWS,Kubernetes,Angular,Python,Django",,3,1
C00658,J003,3.4,High School,,0.0,5,0
C00659,J003,,Diploma,"Kotlin,Angular,Django,Docker,Swift,Go",,5,1
C00660,J003,1.9,M.Sc,,0.0,2,1
C00661,J004,,M.Sc,"SQL,Swift,AWS,GCP,JavaScript",,4,1
C00662,J003,2.9,,"React,Java,Flask",3.0,5,0
C00663,J002,1.9,M.Tech,"Azure,HTML,React,Node.js",0.0,3,0
C00664,J001,1.6,M.Sc,"Kubernetes,HTML,CSS,JavaScript,React,Java,C++",3.0,1,1
C00665,J001,,PhD,,2.0,6,0
C00666,J001,,B.Tech,,,6,1
C00667,J003,6.0,,"AWS,Node.js,SQL,Swift,HTML",2.0,4,1
C00668,J002,0.0,,,5.0,3,0
C00669,J001,5.2,,"CSS,Kubernetes,Go,SQL,C++,Node.js,Django",,3,1
C00670,J002,5.5,B.Sc,"Node.js,GCP,Angular,Docker,Go,Flask,Azure",0.0,4,0
C00671,J002,0.0,M.Tech,"JavaScript,Django,Java,GCP,CSS",,4,1
C00672,J004,2.3,M.Tech,"Kotlin,Node.js,CSS,HTML,Python,C++",4.0,2,0
C00673,J003,2.3,,"Django,Node.js,GCP,SQL",1.0,2,0
C00674,J003,0.2,Diploma,"Java,React,CSS,SQL,Python",,3,1
C00675,J002,1.4,B.Sc,"Django,Flask,Java,Python,Angular,SQL,AWS",2.0,2,1
C00676,J001,,,"Node.js,GCP,CSS,Go,React,HTML",2.0,2,1
C00677,J004,6.5,,,,6,0
C00678,J004,4.9,,"CSS,C++,JavaScript,Docker,Swift,SQL,React",,4,0
C00679,J001,5.5,B.Sc,"Python,SQL,Kubernetes,Java,JavaScript,Docker",,3,0
C00680,J001,4.4,,"C++,CSS,JavaScript,AWS,Go",,3,1
C00681,J001,,High School,,0.0,5,1
C00682,J002,2.0,,,0.0,2,0
C00683,J003,4.0,High School,,3.0,5,1
C00684,J003,0.6,M.Tech,"Angular,SQL,Node.js,AWS,Kubernetes",2.0,6,0
C00685,J002,4.4,,,0.0,5,1
C00686,J002,,PhD,"Angular,Flask,AWS,Swift,GCP,Kubernetes",3.0,5,1
C00687,J004,2.3,,,5.0,4,0
C00688,J001,,B.Tech,"AWS,JavaScript,SQL,Java,Angular,HTML,Swift",1.0,3,1
C00689,J002,3.9,Diploma,,,6,0
C00690,J001,,,"HTML,Python,JavaScript,Angular,GCP,Java,SQL",0.0,1,1
C00691,J003,5.3,,,0.0,6,0
C00692,J004,0.8,M.Sc,,,3,0
C00693,J001,4.2,,"HTML,GCP,C++,Go,AWS,Kubernetes",5.0,6,1
C00694,J002,,,,,3,0
C00695,J001,2.4,PhD,,2.0,1,0
C00696,J003,3.7,High School,,3.0,6,1
C00697,J001,,M.Tech,,4.0,1,1
C00698,J002,4.8,Diploma,"HTML,Azure,Docker,GCP",2.0,4,0
C00699,J004,2.6,Diploma,"Kubernetes,C++,JavaScript,AWS",0.0,1,0
C00700,J001,,B.Sc,,,2,0
C00701,J004,5.1,B.Tech,"Node.js,Go,JavaScript,SQL,AWS,Python",2.0,3,1
C00702,J003,1.6,B.Tech,"Swift,Azure,Go",,6,0
C00703,J001,,Diploma,"Django,Kotlin,HTML",4.0,4,0
C00704,J004,0.0,M.Sc,"Go,SQL,C++,HTML,Docker,Kubernetes,CSS",3.0,2,1
C00705,J004,4.2,,"Go,Java,GCP,JavaScript,AWS",1.0,6,0
C00706,J003,,,,,4,1
C00707,J001,6.5,B.Tech,,0.0,1,1
C00708,J004,,B.Sc,"GCP,HTML,Swift,Angular,Kotlin,Kubernetes",0.0,5,0
C00709,J003,,High School,"Go,JavaScript,AWS,Flask",0.0,6,1
C00710,J002,3.4,,,,5,0
C00711,J001,2.8,B.Tech,"Python,Django,Docker,Azure,SQL",5.0,4,1
C00712,J003,1.9,High School,"Go,Swift,Angular,HTML",4.0,5,0
C00713,J004,,M.Sc,"Kubernetes,SQL,C++,Docker,GCP",5.0,1,1
C00714,J004,,M.Tech,,4.0,4,0
C00715,J004,5.2,B.Sc,"Python,Angular,React,Azure,Django,JavaScript",,3,1
C00716,J004,3.2,High School,"Python,JavaScript,Angular",,6,1
C00717,J004,3.3,,"Kotlin,Java,Swift,JavaScript,Kubernetes,Angular,C++",3.0,3,0
C00718,J004,,PhD,,0.0,1,1
C00719,J001,,M.Tech,"Python,JavaScript,Go,Angular,HTML,SQL",5.0,2,1
C00720,J004,,PhD,,,5,0
C00721,J003,0.0,,,1.0,4,0
C00722,J001,,Diploma,"Kotlin,Flask,Go,HTML,Azure,JavaScript",0.0,2,0
C00723,J001,,,"Node.js,SQL,CSS,Python,Azure,Kubernetes,Go",,2,1
C00724,J002,3.3,B.Tech,"AWS,CSS,C++,Angular,Django",,6,1
C00725,J002,2.6,M.Sc,"Kotlin,SQL,Django,HTML,CSS",5.0,4,1
C00726,J001,3.0,,"Swift,CSS,Angular,GCP,C++,React",1.0,1,1
C00727,J003,,,"SQL,HTML,Flask",,2,1
C00728,J003,1.9,High School,"Flask,Python,Kubernetes",1.0,4,1
C00729,J002,1.4,High School,"Node.js,C++,Swift,GCP,Flask,Azure,HTML",1.0,2,0
C00730,J001,,B.Sc,"Kubernetes,Flask,Kotlin,React",,1,1
C00731,J004,,,"Kotlin,Java,GCP,Azure",0.0,3,0
C00732,J003,,B.Tech,"Kotlin,C++,GCP,Flask,AWS",4.0,1,1
C00733,J001,0.0,PhD,"Kubernetes,SQL,Python,React,Java",,2,0
C00734,J001,,Diploma,"GCP,Python,Java,Node.js,Kubernetes",0.0,1,1
C00735,J003,3.9,M.Sc,"JavaScript,Docker,Go,SQL",1.0,3,0
C00736,J004,3.5,M.Sc,"Azure,Kubernetes,React",,4,1
C00737,J003,5.0,,,,1,0
C00738,J004,6.3,Diploma,,,6,1
C00739,J003,5.0,B.Sc,"Kubernetes,Azure,CSS,Kotlin,GCP,Java",,4,0
C00740,J004,0.0,High School,"React,Python,Go",,3,0
C00741,J001,,,"CSS,JavaScript,Kotlin,Azure,Swift,Node.js",2.0,1,1
C00742,J004,1.8,Diploma,"CSS,Kotlin,HTML,Node.js,AWS",,4,0
C00743,J001,3.1,,"Node.js,React,C++,SQL,Kubernetes,Azure,Django",5.0,6,1
C00744,J003,4.0,,"HTML,CSS,Angular,Django",5.0,5,1
C00745,J004,,,"React,HTML,Flask,C++,Docker",1.0,3,1
C00746,J002,3.4,,,3.0,5,0
C00747,J003,1.5,PhD,"Azure,Kubernetes,HTML,JavaScript",0.0,1,1
C00748,J003,,M.Sc,"Node.js,Angular,Go,Python,Docker,JavaScript",,3,1
C00749,J004,0.2,PhD,,1.0,5,1
C00750,J001,1.2,,,3.0,5,1
C00751,J003,0.3,,"SQL,Swift,Go,Angular,Django,Java,Python",3.0,6,0
C00752,J002,,B.Tech,"Django,C++,Kubernetes,Python,Go,Azure",1.0,3,0
C00753,J001,,High School,"JavaScript,Angular,Django,Azure,Kubernetes",0.0,6,1
C00754,J003,1.1,Diploma,,,6,1
C00755,J003,,M.Tech,"HTML,Docker,Swift,Flask,JavaScript",,2,1
C00756,J004,4.0,M.Tech,"Kotlin,Swift,SQL,JavaScript",4.0,4,1
C00757,J004,3.4,B.Sc,"Go,Python,GCP,Docker,Swift,Java",1.0,5,1
C00758,J003,,High School,,0.0,1,0
C00759,J003,4.4,M.Tech,,1.0,5,0
C00760,J002,1.8,,,,2,0
C00761,J004,3.2,B.Sc,"SQL,Django,Kotlin",3.0,2,0
C00762,J001,8.1,,"Python,HTML,JavaScript,React",1.0,5,0
C00763,J004,,,"Kotlin,Kubernetes,SQL,Go,Swift",3.0,2,0
